"Box","SSS","y","ymin","ymax",".width",".point",".interval"
"Adriatic",38.6166869155818,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6185077176035,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6203285196251,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6221493216467,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6239701236684,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.62579092569,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6276117277116,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6294325297333,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6312533317549,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6330741337766,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6348949357982,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6367157378198,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6385365398415,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6403573418631,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6421781438847,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6439989459064,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.645819747928,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6476405499496,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6494613519713,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6512821539929,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6531029560145,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6549237580362,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6567445600578,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6585653620795,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6603861641011,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6622069661227,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6640277681444,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.665848570166,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6676693721876,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6694901742093,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6713109762309,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6731317782525,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6749525802742,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6767733822958,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6785941843174,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6804149863391,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6822357883607,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6840565903824,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.685877392404,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6876981944256,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6895189964473,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6913397984689,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6931606004905,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6949814025122,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6968022045338,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.6986230065554,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7004438085771,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7022646105987,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7040854126203,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.705906214642,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7077270166636,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7095478186853,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7113686207069,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7131894227285,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7150102247502,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7168310267718,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7186518287934,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7204726308151,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7222934328367,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7241142348583,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.72593503688,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7277558389016,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7295766409232,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7313974429449,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7332182449665,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7350390469882,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7368598490098,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7386806510314,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7405014530531,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7423222550747,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7441430570963,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.745963859118,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7477846611396,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7496054631612,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7514262651829,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7532470672045,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7550678692261,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7568886712478,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7587094732694,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7605302752911,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7623510773127,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7641718793343,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.765992681356,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7678134833776,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7696342853992,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7714550874209,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7732758894425,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7750966914641,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7769174934858,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7787382955074,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.780559097529,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7823798995507,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7842007015723,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.786021503594,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7878423056156,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7896631076372,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7914839096589,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7933047116805,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7951255137021,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7969463157238,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.7987671177454,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.800587919767,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8024087217887,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8042295238103,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8060503258319,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8078711278536,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8096919298752,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8115127318969,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8133335339185,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8151543359401,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8169751379618,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8187959399834,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.820616742005,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8224375440267,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8242583460483,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8260791480699,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8278999500916,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8297207521132,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8315415541348,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8333623561565,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8351831581781,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8370039601998,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8388247622214,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.840645564243,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8424663662647,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8442871682863,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8461079703079,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8479287723296,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8497495743512,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8515703763728,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8533911783945,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8552119804161,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8570327824377,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8588535844594,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.860674386481,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8624951885027,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8643159905243,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8661367925459,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8679575945676,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8697783965892,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8715991986108,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8734200006325,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8752408026541,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8770616046757,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8788824066974,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.880703208719,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8825240107406,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8843448127623,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8861656147839,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8879864168056,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8898072188272,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8916280208488,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8934488228705,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8952696248921,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8970904269137,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.8989112289354,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.900732030957,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.9025528329786,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.9043736350003,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.9061944370219,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.9080152390436,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.9098360410652,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.9116568430868,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.9134776451085,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.9152984471301,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.9171192491517,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.9189400511734,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.920760853195,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.9225816552166,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.9244024572383,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.9262232592599,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.9280440612815,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.9298648633032,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.9316856653248,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.9335064673464,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.9353272693681,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.9371480713897,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.9389688734114,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.940789675433,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.9426104774546,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.9444312794763,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.9462520814979,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.9480728835195,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.9498936855412,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.9517144875628,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.9535352895844,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.9553560916061,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.9571768936277,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.9589976956494,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.960818497671,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.9626392996926,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.9644601017143,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.9662809037359,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
"Adriatic",38.9681017057575,0.0874523084382654,0.0818498216232508,0.092777761579423,0.8,"median","qi"
